zoneId;data;temp_media;umidita_med;radSolareMedia;precipitazione
Zones ;Data;float;float;float;float
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 02:00;25.04;48.98;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 02:30;24.59;49.82;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 03:00;24.39;48.92;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 03:30;24.22;48.03;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 04:00;23.85;48.76;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 04:30;23.53;49.64;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 05:00;23.32;51.84;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 05:30;23.38;55.26;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 06:00;24.11;56.56;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 06:30;25.34;57.19;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 07:00;27.31;54.74;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 07:30;28.10;53.38;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 08:00;28.62;47.35;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 08:30;29.72;41.13;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 09:00;30.56;35.57;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 09:30;31.33;32.32;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 10:00;32.26;26.95;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 10:30;32.80;25.01;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 11:00;33.97;23.77;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 11:30;34.32;21.95;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 12:00;34.67;22.33;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 12:30;34.71;24.48;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 13:00;33.99;26.78;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 13:30;34.26;24.59;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 14:00;33.77;24.64;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 14:30;33.68;24.70;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 15:00;33.46;26.00;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 15:30;33.54;26.63;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 16:00;33.41;24.69;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 16:30;33.39;22.65;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 17:00;32.85;20.61;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 17:30;32.37;20.96;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 18:00;31.61;23.58;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 18:30;30.61;25.80;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 19:00;29.85;27.53;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 19:30;29.03;30.22;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 20:00;28.40;31.86;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 20:30;27.71;35.44;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 21:00;27.02;37.99;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 21:30;26.51;40.66;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 22:00;26.04;43.77;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 22:30;25.46;47.43;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;26/07/2024 23:00;24.97;50.18;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;26/07/2024 23:30;24.63;52.13;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 00:00;24.45;52.73;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 00:30;24.41;52.54;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 01:00;24.31;53.21;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 01:30;24.29;56.49;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 02:00;24.34;60.36;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 02:30;23.94;61.92;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 03:00;23.01;61.22;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 03:30;22.85;62.22;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 04:00;22.59;63.34;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 04:30;22.42;64.25;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 05:00;22.23;65.43;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 05:30;22.37;68.94;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 06:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 06:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 07:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 07:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 08:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 08:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 09:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 09:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 10:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 10:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 11:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 11:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 12:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 12:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 13:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 13:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 14:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 14:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 15:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 15:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 16:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 16:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 17:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 17:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 18:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 18:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 19:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 19:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 20:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 20:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 21:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 21:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 22:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 22:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;27/07/2024 23:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;27/07/2024 23:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 00:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 00:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 01:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 01:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 02:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 02:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 03:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 03:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 04:00;NaN;NaN;NaN;NaN
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 04:30;NaN;NaN;NaN;NaN
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 05:00;24.05;49.68;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 05:30;24.02;49.06;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 06:00;24.36;49.29;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 06:30;25.29;47.48;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 07:00;27.54;44.31;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 07:30;28.21;47.97;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 08:00;28.46;47.55;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 08:30;28.42;58.06;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 09:00;28.59;61.04;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 09:30;28.90;56.43;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 10:00;28.73;65.01;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 10:30;28.81;64.46;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 11:00;28.80;64.25;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 11:30;29.61;61.90;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 12:00;29.91;60.55;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 12:30;30.02;59.70;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 13:00;30.26;57.56;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 13:30;30.42;55.24;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 14:00;30.55;56.13;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 14:30;30.21;58.06;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 15:00;29.96;58.74;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 15:30;30.37;55.71;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 16:00;30.41;54.83;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 16:30;30.50;53.87;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 17:00;30.67;55.84;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 17:30;30.70;54.95;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 18:00;29.94;56.76;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 18:30;29.04;62.85;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 19:00;28.32;64.58;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 19:30;27.90;67.06;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 20:00;27.38;71.04;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 20:30;27.11;72.98;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 21:00;26.96;73.76;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 21:30;26.81;74.75;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 22:00;26.55;75.20;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 22:30;26.39;74.80;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;28/07/2024 23:00;26.26;73.79;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;28/07/2024 23:30;26.50;65.32;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 00:00;26.49;59.24;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 00:30;26.62;47.96;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 01:00;27.11;42.89;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 01:30;26.63;44.88;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 02:00;25.98;46.60;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 02:30;25.70;46.93;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 03:00;25.74;41.88;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 03:30;25.94;37.08;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 04:00;26.17;34.43;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 04:30;26.70;33.08;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 05:00;26.52;33.98;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 05:30;26.31;35.30;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 06:00;26.61;37.01;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 06:30;27.61;39.98;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 07:00;28.76;40.99;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 07:30;29.63;39.45;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 08:00;30.93;35.84;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 08:30;32.27;33.66;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 09:00;33.73;33.45;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 09:30;33.02;40.95;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 10:00;32.76;41.20;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 10:30;34.89;34.40;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 11:00;36.97;29.80;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 11:30;37.42;27.93;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 12:00;37.79;26.61;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 12:30;38.21;26.18;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 13:00;38.33;25.97;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 13:30;38.18;29.44;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 14:00;38.22;28.62;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 14:30;37.97;28.80;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 15:00;37.89;27.22;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 15:30;37.91;24.39;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 16:00;37.74;23.66;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 16:30;37.54;23.68;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 17:00;37.03;23.87;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 17:30;36.68;24.73;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 18:00;35.93;26.12;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 18:30;34.86;26.77;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 19:00;33.90;29.03;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 19:30;32.72;38.57;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 20:00;31.12;46.13;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 20:30;30.42;41.58;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 21:00;29.93;41.81;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 21:30;29.68;43.88;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 22:00;29.33;47.17;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 22:30;29.00;51.52;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;29/07/2024 23:00;28.52;55.23;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;29/07/2024 23:30;28.52;54.93;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 00:00;28.57;54.35;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 00:30;28.12;57.64;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 01:00;27.74;59.50;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 01:30;27.38;57.81;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 02:00;27.15;59.56;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 02:30;26.93;61.14;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 03:00;26.80;62.14;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 03:30;26.72;61.46;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 04:00;26.85;59.87;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 04:30;27.07;57.41;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 05:00;27.30;55.88;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 05:30;27.26;56.16;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 06:00;26.92;58.96;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 06:30;27.20;60.74;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 07:00;28.60;59.78;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 07:30;29.62;56.75;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 08:00;30.26;51.70;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 08:30;31.60;46.20;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 09:00;32.41;41.84;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 09:30;32.96;33.47;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 10:00;33.86;29.70;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 10:30;33.69;29.36;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 11:00;34.00;27.05;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 11:30;34.74;24.33;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 12:00;35.06;22.94;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 12:30;35.07;21.60;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 13:00;35.18;21.67;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 13:30;35.12;23.14;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 14:00;34.88;22.49;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 14:30;34.53;23.70;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 15:00;33.77;26.19;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 15:30;33.58;24.06;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 16:00;33.21;22.49;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 16:30;33.08;22.74;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 17:00;32.72;24.57;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 17:30;32.61;24.54;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 18:00;31.74;26.33;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 18:30;30.53;28.13;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 19:00;29.53;27.83;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 19:30;28.43;34.41;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 20:00;27.55;39.51;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 20:30;27.23;39.61;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 21:00;27.28;37.92;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 21:30;27.25;39.18;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 22:00;27.20;41.39;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 22:30;27.12;44.64;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;30/07/2024 23:00;26.89;45.04;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;30/07/2024 23:30;26.94;40.57;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 00:00;26.65;43.02;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 00:30;26.11;46.62;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 01:00;26.29;43.94;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 01:30;25.71;44.88;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 02:00;25.43;44.72;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 02:30;25.21;42.91;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 03:00;25.19;43.59;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 03:30;25.13;46.85;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 04:00;25.36;49.60;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 04:30;25.23;52.06;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 05:00;24.94;52.90;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 05:30;24.56;53.92;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 06:00;25.05;54.62;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 06:30;25.93;55.18;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 07:00;26.84;54.31;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 07:30;27.72;50.43;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 08:00;28.63;46.68;NaN;0.00
